Timestamp,xAxis,yAxis,zAxis
1715609548.0986094,344,390,313
1715609548.0986094,348,391,310
1715609548.101815,343,396,318
1715609548.10297,336,398,331
1715609548.10297,331,396,332
1715609548.106786,336,393,325
1715609548.106786,343,390,313
1715609548.106786,347,391,310
1715609548.106786,343,395,318
1715609548.1104093,337,397,330
1715609548.1112008,331,397,333
1715609548.1112008,336,393,326
1715609548.1117404,343,390,314
1715609548.1149952,347,391,311
1715609548.1149952,343,396,318
1715609548.1149952,337,398,330
1715609548.11905,331,396,332
1715609548.11905,336,393,325
1715609548.11905,343,391,313
1715609548.11905,347,392,311
1715609548.1224458,343,395,318
1715609548.1224458,337,397,330
1715609548.1236238,331,396,333
1715609548.1236238,335,392,326
1715609548.1268535,343,390,314
1715609548.127659,347,392,311
1715609548.127659,343,395,317
1715609548.131553,337,397,330
1715609548.131553,331,396,333
1715609548.131553,335,393,326
1715609548.131553,342,390,314
1715609548.1354957,347,391,311
1715609548.1354957,343,395,316
1715609548.1354957,337,398,330
1715609548.1354957,331,396,332
1715609548.1394448,335,393,326
1715609548.1394448,342,391,315
1715609548.1394448,347,391,311
1715609548.1404624,344,395,316
1715609548.1436996,338,398,330
1715609548.1436996,331,396,333
1715609548.1436996,335,393,326
1715609548.1478937,342,391,315
1715609548.1478937,347,391,311
1715609548.1478937,344,394,316
1715609548.1478937,338,398,330
1715609548.1516364,331,396,333
1715609548.1516364,334,394,328
1715609548.1516364,342,391,316
1715609548.1524503,348,391,311
1715609548.155447,344,394,315
1715609548.155447,339,398,329
1715609548.155447,331,396,332
1715609548.1601992,334,394,327
1715609548.1601992,341,391,316
1715609548.1601992,348,392,311
1715609548.1601992,344,394,314
1715609548.163505,338,397,328
1715609548.163505,331,396,332
1715609548.163505,334,393,327
1715609548.1644998,341,391,316
1715609548.1683776,348,391,311
1715609548.1683776,345,393,314
1715609548.1683776,339,397,328
1715609548.1683776,331,396,333
1715609548.1727657,334,394,328
1715609548.1727657,341,391,316
1715609548.1727657,347,391,310
1715609548.1765542,345,394,313
1715609548.1765542,339,398,328
1715609548.1765542,331,397,332
1715609548.1765542,333,394,328
1715609548.1806567,340,392,317
1715609548.1806567,347,391,311
1715609548.1812394,344,394,314
1715609548.181401,339,397,327
1715609548.1847806,331,396,332
1715609548.185817,333,394,329
1715609548.185817,340,391,317
1715609548.1887877,348,390,311
1715609548.1887877,345,393,313
1715609548.1887877,340,397,328
1715609548.1887877,332,396,332
1715609548.192573,333,394,330
1715609548.192573,340,392,318
1715609548.192573,347,391,311
1715609548.192573,346,393,312
1715609548.1968527,340,398,327
1715609548.1968527,331,396,332
1715609548.1968527,333,394,329
1715609548.1998608,340,391,318
1715609548.1998608,347,391,311
1715609548.2013679,347,393,313
1715609548.2013679,340,397,327
1715609548.2047207,331,397,332
1715609548.2047207,333,395,330
1715609548.2047207,340,392,319
1715609548.2057645,348,391,312
1715609548.2089663,346,392,312
1715609548.2089663,340,397,326
1715609548.2089663,332,397,332
1715609548.2097611,332,395,330
1715609548.2135007,339,392,319
1715609548.2135007,347,391,311
1715609548.2135007,346,392,311
1715609548.2175534,340,397,326
1715609548.2175534,332,397,332
1715609548.2175534,333,395,330
1715609548.2175534,339,392,320
1715609548.2215393,347,390,311
1715609548.2215393,347,392,311
1715609548.2220798,341,397,325
1715609548.2220798,332,397,331
1715609548.2258189,332,395,331
1715609548.2258189,338,392,320
1715609548.2258189,347,390,311
1715609548.2299147,347,391,311
1715609548.2299147,340,396,325
1715609548.2314353,332,397,331
1715609548.2315657,332,396,331
1715609548.2336104,338,393,320
1715609548.2336104,347,391,311
1715609548.2336104,347,391,310
1715609548.2336104,341,397,324
1715609548.237958,333,397,331
1715609548.237958,332,396,331
1715609548.237958,339,393,321
1715609548.242045,346,391,311
1715609548.242045,347,392,310
1715609548.242045,341,396,324
1715609548.242045,332,397,331
1715609548.2463624,331,395,332
1715609548.2463624,338,392,320
1715609548.2463624,347,390,310
1715609548.2463624,347,391,310
1715609548.2502763,341,396,323
1715609548.2502763,333,397,331
1715609548.2502763,331,395,332
1715609548.2502763,338,393,321
1715609548.2542782,347,391,311
1715609548.2542782,347,392,311
1715609548.2542782,341,397,323
1715609548.2584648,333,397,332
1715609548.2584648,331,396,333
1715609548.2584648,338,393,322
1715609548.2584648,346,390,312
1715609548.262844,347,392,311
1715609548.262844,341,396,323
1715609548.262844,334,398,332
1715609548.262844,331,395,332
1715609548.2668583,338,393,322
1715609548.2668583,346,390,311
1715609548.2668583,347,391,310
1715609548.2707586,342,396,323
1715609548.2707586,334,397,331
1715609548.27134,331,396,332
1715609548.27134,337,393,322
1715609548.2748106,346,390,311
1715609548.2748106,348,390,311
1715609548.2748106,342,396,322
1715609548.2748106,333,397,331
1715609548.2787561,331,396,333
1715609548.2787561,337,393,322
1715609548.2787561,346,390,311
1715609548.2787561,348,391,310
1715609548.2822785,342,396,321
1715609548.2832925,335,398,331
1715609548.2832925,331,396,333
1715609548.2863173,336,393,322
1715609548.2863173,345,390,311
1715609548.2872858,348,391,309
1715609548.2872858,342,395,320
1715609548.290315,334,397,330
1715609548.291284,330,396,332
1715609548.2917898,337,393,323
1715609548.2917898,345,390,311
1715609548.2953362,348,391,310
1715609548.2953362,343,396,320
1715609548.2953362,335,398,330
1715609548.2994974,330,396,332
1715609548.2994974,336,393,322
1715609548.2994974,345,390,311
1715609548.2994974,348,391,309
1715609548.3025239,342,396,319
1715609548.3035367,335,397,331
1715609548.3035367,331,396,334
1715609548.3035367,336,393,323
1715609548.3075578,346,390,312
1715609548.3075578,348,391,311
1715609548.3075578,343,395,319
1715609548.3116193,336,397,332
1715609548.3116193,331,395,333
1715609548.3116193,336,392,324
1715609548.3116193,345,390,312
1715609548.3157837,349,391,310
1715609548.3157837,341,397,325
1715609548.3157837,332,396,329
1715609548.3157837,336,394,325
1715609548.3196166,344,392,319
1715609548.3196166,340,392,318
1715609548.3196166,339,394,322
1715609548.3196166,338,394,323
1715609548.3235917,339,394,321
1715609548.3235917,340,394,322
1715609548.3235917,340,393,320
1715609548.3276067,341,394,320
1715609548.3276067,339,394,322
1715609548.3276067,339,394,321
1715609548.3276067,340,393,321
1715609548.3316066,339,394,321
1715609548.3316066,340,394,320
1715609548.3316066,340,394,321
1715609548.3316066,339,394,321
1715609548.3359327,339,394,321
1715609548.3359327,339,394,321
1715609548.3359327,339,394,320
1715609548.3398976,339,394,320
1715609548.3398976,340,394,320
1715609548.3398976,339,394,320
1715609548.3398976,339,394,321
1715609548.3434122,339,394,321
1715609548.344412,339,393,321
1715609548.344412,339,394,321
1715609548.344412,339,394,320
1715609548.3484113,339,394,321
1715609548.3484113,340,394,321
1715609548.3484113,339,394,321
1715609548.3524468,339,394,320
1715609548.3524468,339,393,321
1715609548.3524468,339,394,321
1715609548.3524468,339,394,321
1715609548.356476,339,394,320
1715609548.356476,339,394,320
1715609548.356476,339,394,320
1715609548.356476,339,393,320
1715609548.360476,339,394,321
1715609548.360476,339,394,320
1715609548.360476,340,394,321
1715609548.360476,339,394,321
1715609548.3640606,339,394,321
1715609548.365025,339,394,321
1715609548.365025,339,394,320
1715609548.3680596,339,394,320
1715609548.3690255,339,394,320
1715609548.3690255,339,394,321
1715609548.3690255,339,394,321
1715609548.372649,339,393,320
1715609548.372649,339,393,320
1715609548.372649,339,394,320
1715609548.3736913,339,394,320
1715609548.3773048,339,394,320
1715609548.3773048,340,394,320
1715609548.3773048,339,394,321
1715609548.381558,339,394,321
1715609548.381558,340,394,321
1715609548.381558,340,394,321
1715609548.381558,339,394,320
1715609548.3854558,340,394,320
1715609548.3854558,339,394,320
1715609548.3854558,340,394,320
1715609548.3854558,339,394,321
1715609548.3895779,339,393,321
1715609548.3895779,339,393,321
1715609548.3895779,339,394,320
1715609548.3895779,340,394,320
1715609548.3936157,339,394,320
1715609548.3936157,340,395,320
1715609548.3936157,339,394,320
1715609548.397651,339,394,320
1715609548.397651,339,394,321
1715609548.397651,339,394,321
1715609548.397651,339,394,320
1715609548.4016669,339,395,322
1715609548.4016669,339,394,320
1715609548.4016669,340,394,321
1715609548.4016669,339,394,322
1715609548.40595,339,394,321
1715609548.40595,339,394,321
1715609548.40595,340,394,321
1715609548.4100006,339,394,322
1715609548.4100006,339,394,321
1715609548.4100006,340,394,321
1715609548.4100006,340,394,321
1715609548.4140775,339,394,321
1715609548.4140775,339,394,321
1715609548.4140775,339,394,321
1715609548.4140775,339,394,321
1715609548.418229,340,395,321
1715609548.418229,339,394,321
1715609548.418229,339,394,320
1715609548.4218142,339,394,320
1715609548.4226866,339,394,320
1715609548.4226866,339,394,321
1715609548.4226866,339,394,321
1715609548.4259193,339,394,321
1715609548.426683,339,394,321
1715609548.426683,339,394,321
1715609548.426683,339,394,321
1715609548.4299233,339,394,321
1715609548.4299233,339,394,320
1715609548.431502,339,394,321
1715609548.431502,339,394,321
1715609548.4344602,339,394,321
1715609548.4344602,339,395,321
1715609548.4344602,340,394,321
1715609548.4384654,339,395,321
1715609548.4384654,339,394,321
1715609548.4384654,340,394,321
1715609548.4384654,339,394,320
1715609548.442517,339,394,321
1715609548.442517,339,394,321
1715609548.442517,339,394,321
1715609548.442517,339,394,321
1715609548.4464517,339,394,320
1715609548.4464517,339,394,321
1715609548.4464517,339,394,321
1715609548.4507396,340,395,322
1715609548.4507396,339,394,321
1715609548.4515216,340,395,322
1715609548.4515216,339,394,320
1715609548.4551275,339,394,320
1715609548.4551275,339,394,321
1715609548.4556408,339,394,321
1715609548.4556408,339,394,321
1715609548.4589095,340,394,321
1715609548.4589095,339,394,321
1715609548.4589095,339,394,321
1715609548.4630618,339,394,321
1715609548.4630618,339,394,321
1715609548.4630618,339,394,320
1715609548.4630618,339,394,321
1715609548.4673767,339,394,320
1715609548.4673767,339,394,321
1715609548.4673767,340,394,320
1715609548.4673767,340,394,321
1715609548.4715004,339,394,320
1715609548.4715004,339,394,320
1715609548.4715004,339,394,320
1715609548.4715004,339,394,320
1715609548.4757187,340,394,320
1715609548.4757187,340,394,320
1715609548.476706,339,394,321
1715609548.4786935,339,394,321
1715609548.479694,339,394,321
1715609548.479694,339,394,321
1715609548.479694,339,394,320
1715609548.4832077,339,394,320
1715609548.4832077,339,394,320
1715609548.4832077,339,394,321
1715609548.48421,340,394,321
1715609548.4872093,340,394,321
1715609548.4872093,339,394,321
1715609548.4872093,340,394,320
1715609548.4917142,339,394,321
1715609548.4917142,339,393,320
1715609548.4917142,339,394,320
1715609548.4917142,339,394,320
1715609548.495724,340,394,320
1715609548.495724,340,394,320
1715609548.495724,339,394,320
1715609548.495724,340,394,321
1715609548.499722,340,394,321
1715609548.499722,339,394,321
1715609548.499722,339,394,321
1715609548.499722,339,394,321
1715609548.5037897,339,394,321
1715609548.5037897,340,394,321
1715609548.5037897,339,394,321
1715609548.5077963,339,394,321
1715609548.5077963,340,394,321
1715609548.5077963,340,394,320
1715609548.5087874,340,394,320
1715609548.5122986,340,394,321
1715609548.5122986,339,394,321
1715609548.5122986,340,394,321
1715609548.5122986,339,394,321
1715609548.5162978,339,394,320
1715609548.5162978,340,393,318
1715609548.5162978,340,394,321
1715609548.5198045,338,394,322
1715609548.5198045,338,395,323
1715609548.5198045,339,395,322
1715609548.5198045,341,393,319
1715609548.5243423,341,393,319
1715609548.5243423,340,394,320
1715609548.5243423,338,394,321
1715609548.5253394,338,395,323
1715609548.5283403,338,394,322
1715609548.5283403,341,394,320
1715609548.5283403,341,393,319
1715609548.5323884,339,393,320
1715609548.5323884,338,394,322
1715609548.5323884,339,394,321
1715609548.5323884,340,393,321
1715609548.5363884,340,393,320
1715609548.5363884,339,394,320
1715609548.5363884,339,395,321
1715609548.537389,339,394,322
1715609548.540388,340,393,321
1715609548.540388,339,394,320
1715609548.5413878,340,394,320
1715609548.5413878,340,394,321
1715609548.5444689,339,394,320
1715609548.5444689,340,394,321
1715609548.545469,339,394,321
1715609548.5489798,340,394,321
1715609548.5489798,340,394,321
1715609548.5489798,340,394,321
1715609548.5489798,339,393,321
1715609548.5524912,339,394,321
1715609548.5534933,340,394,321
1715609548.5534933,340,394,321
1715609548.5534933,340,394,321
1715609548.5564928,339,394,321
1715609548.5574927,339,394,321
1715609548.5574927,339,394,321
1715609548.5604925,339,394,321
1715609548.561493,339,394,321
1715609548.561493,339,394,320
1715609548.561493,339,394,321
1715609548.564764,339,394,321
1715609548.564764,340,394,321
1715609548.5657654,340,393,321
1715609548.5657654,339,393,321
1715609548.5687647,339,393,321
1715609548.5697644,339,394,321
1715609548.5697644,339,394,321
1715609548.5732782,339,394,321
1715609548.5732782,339,394,321
1715609548.5732782,339,394,320
1715609548.5742788,340,394,321
1715609548.5772839,339,394,321
1715609548.5772839,339,394,321
1715609548.5772839,340,394,321
1715609548.5782847,339,394,320
1715609548.5817883,339,394,320
1715609548.5817883,340,394,321
1715609548.5817883,339,394,321
1715609548.5817883,339,394,321
1715609548.5858018,340,394,321
1715609548.5858018,339,394,320
1715609548.5858018,339,394,320
1715609548.5898001,339,394,320
1715609548.5898001,339,394,320
1715609548.5898001,339,393,321
1715609548.5898001,339,394,321
1715609548.5933127,339,394,321
1715609548.5943117,340,394,321
1715609548.5943117,340,394,321
1715609548.5943117,340,394,321
1715609548.598318,339,394,321
1715609548.598318,340,394,320
1715609548.598318,339,394,321
1715609548.6023657,339,394,321
1715609548.6023657,339,394,321
1715609548.6023657,339,394,321
1715609548.6023657,340,394,321
1715609548.6063652,339,394,321
1715609548.6063652,339,394,321
1715609548.6063652,339,393,321
1715609548.6063652,339,394,321
1715609548.6103878,339,394,321
1715609548.6103878,339,394,321
1715609548.6103878,339,394,320
1715609548.6103878,339,394,320
1715609548.6144378,340,394,320
1715609548.6144378,339,394,320
1715609548.6154377,339,394,320
1715609548.6184385,339,394,320
1715609548.6184385,339,394,320
1715609548.6184385,339,394,320
1715609548.6184385,340,394,320
1715609548.6224756,339,394,320
1715609548.6224756,340,394,320
1715609548.6224756,340,394,320
1715609548.6234758,339,394,321
1715609548.6264753,339,394,321
1715609548.6264753,339,394,321
1715609548.6274762,339,393,321
1715609548.630478,339,393,321
1715609548.630478,340,394,321
1715609548.6314762,339,394,321
1715609548.6314762,340,393,321
1715609548.634571,339,394,321
1715609548.634571,339,394,320
1715609548.6355703,340,395,321
1715609548.6355703,340,394,321
1715609548.6385705,339,394,321
1715609548.6395702,339,394,320
1715609548.6395702,339,393,321
1715609548.6432142,340,394,321
1715609548.6432142,339,394,320
1715609548.6432142,339,394,320
1715609548.6432142,339,394,320
1715609548.647346,339,394,320
1715609548.647346,339,394,320
1715609548.647346,339,394,320
1715609548.647346,339,394,320
1715609548.651264,339,394,320
1715609548.651264,339,394,320
1715609548.651264,339,394,320
1715609548.651264,339,394,320
1715609548.655633,339,394,320
1715609548.655633,339,394,320
1715609548.655633,340,394,321
1715609548.6596484,340,394,321
1715609548.6596484,340,394,321
1715609548.6596484,339,394,320
1715609548.6606443,339,394,320
1715609548.6638758,340,394,321
1715609548.6638758,339,394,321
1715609548.6638758,339,394,321
1715609548.6638758,339,394,320
1715609548.6678538,339,394,320
1715609548.6678538,339,394,321
1715609548.6678538,339,393,321
1715609548.6720738,339,394,321
1715609548.6720738,339,394,321
1715609548.6720738,340,394,321
1715609548.6720738,339,394,321
1715609548.6760812,339,394,321
1715609548.6760812,339,394,320
1715609548.6760812,339,395,321
1715609548.6760812,339,394,320
1715609548.6803062,339,394,320
1715609548.6803062,339,394,321
1715609548.6803062,339,394,321
1715609548.6849442,339,394,321
1715609548.6849442,340,394,321
1715609548.6849442,340,394,321
1715609548.6849442,339,393,321
1715609548.6889288,339,394,320
1715609548.6889288,339,393,320
1715609548.6889288,340,394,321
1715609548.6889288,340,393,320
1715609548.6926625,339,394,320
1715609548.6926625,339,394,320
1715609548.6926625,340,394,321
1715609548.6936746,339,394,320
1715609548.697018,339,394,321
1715609548.697018,339,394,321
1715609548.697018,340,394,321
1715609548.7010186,339,394,321
1715609548.7010186,339,394,321
1715609548.701691,340,394,320
1715609548.701691,339,393,320
1715609548.704002,339,394,320
1715609548.7049487,340,394,320
1715609548.7049487,339,394,320
1715609548.7049487,339,394,321
1715609548.7089498,340,394,320
1715609548.7089498,340,394,321
1715609548.7089498,340,394,321
1715609548.7124612,339,394,321
1715609548.7124612,340,394,320
1715609548.7124612,340,394,321
1715609548.7134612,339,394,321
1715609548.716467,339,394,321
1715609548.716467,339,394,320
1715609548.7174656,339,394,320
1715609548.7174656,339,394,320
1715609548.7199683,340,394,320
1715609548.7199683,339,394,320
1715609548.7216926,339,394,321
1715609548.7216926,340,394,320
1715609548.7255476,339,394,320
1715609548.7255476,339,394,320
1715609548.7255476,340,394,321
1715609548.7295763,339,394,321
1715609548.7295763,340,394,321
1715609548.7295763,340,394,320
1715609548.7295763,339,394,321
1715609548.7334225,339,394,320
1715609548.7334225,339,394,320
1715609548.7334225,339,394,321
1715609548.7334225,340,394,321
1715609548.7374387,339,394,321
1715609548.7374387,339,394,321
1715609548.7384498,339,394,320
1715609548.741443,339,394,321
1715609548.741443,339,394,321
1715609548.741443,339,394,321
1715609548.741443,339,394,321
1715609548.745661,340,394,321
1715609548.745661,340,394,321
1715609548.745661,339,394,321
1715609548.745661,339,394,321
1715609548.7491908,339,394,321
1715609548.7491908,339,394,321
1715609548.7501907,339,394,321
1715609548.7537248,339,394,321
1715609548.7537248,340,394,321
1715609548.7537248,339,394,321
1715609548.7537248,339,394,321
1715609548.7577229,339,394,321
1715609548.7577229,339,394,321
1715609548.7577229,339,394,321
1715609548.7587228,340,394,320
1715609548.7617228,340,394,321
1715609548.7617228,339,394,321
1715609548.7617228,340,394,321
1715609548.7628536,339,394,321
1715609548.7658596,339,394,320
1715609548.7658596,340,394,321
1715609548.7658596,339,394,321
1715609548.7698734,339,394,321
1715609548.7698734,340,394,321
1715609548.7698734,339,394,321
1715609548.7698734,339,394,321
1715609548.7744043,339,394,321
1715609548.7744043,339,394,321
1715609548.7744043,339,394,320
1715609548.7744043,339,394,320
1715609548.7784145,339,394,321
1715609548.7784145,339,394,321
1715609548.7784145,339,394,321
1715609548.7819383,339,394,321
1715609548.7819383,339,394,320
1715609548.7829604,339,394,320
1715609548.7829604,339,394,320
1715609548.7859583,340,394,321
1715609548.786956,339,394,320
1715609548.786956,339,394,321
1715609548.786956,340,394,321
1715609548.7899547,339,394,321
1715609548.7899547,340,394,321
1715609548.7899547,339,394,321
1715609548.794486,340,394,321
1715609548.794486,340,394,321
1715609548.794486,339,394,321
1715609548.795487,339,394,320
1715609548.798476,340,394,321
1715609548.798476,339,394,321
1715609548.7994862,339,394,320
1715609548.7994862,340,394,320
1715609548.802533,339,394,320
1715609548.802533,339,394,321
1715609548.803534,339,394,321
1715609548.803534,339,394,321
1715609548.8065326,339,394,320
1715609548.8065326,339,394,320
1715609548.8065326,339,394,320
1715609548.8100631,340,393,320
1715609548.8100631,339,394,320
1715609548.8115673,339,394,320
1715609548.8115673,340,394,321
1715609548.8145916,340,394,321
1715609548.8155923,340,394,320
1715609548.8155923,340,394,321
1715609548.8155923,337,394,324
1715609548.8185797,338,394,320
1715609548.8185797,343,394,319
1715609548.8200843,340,392,320
1715609548.82263,338,393,320
1715609548.823641,338,396,324
1715609548.823641,337,395,324
1715609548.823641,341,393,320
1715609548.827648,343,392,317
1715609548.827648,340,392,320
1715609548.827648,339,394,321
1715609548.827648,337,395,325
1715609548.8316307,336,396,326
1715609548.8316307,342,393,319
1715609548.8321352,343,392,317
1715609548.835146,341,393,319
1715609548.835146,338,395,322
1715609548.8361459,335,396,326
1715609548.8361459,337,396,326
1715609548.8391457,340,394,321
1715609548.8401458,344,392,316
1715609548.8401458,342,393,318
1715609548.8401458,339,395,323
1715609548.8436573,334,396,327
1715609548.8436573,335,395,327
1715609548.8446655,341,393,320
1715609548.8446655,345,392,315
1715609548.8476627,344,393,316
1715609548.8476627,339,395,323
1715609548.8486643,335,396,328
1715609548.8516638,335,395,327
1715609548.8516638,340,393,320
1715609548.8530324,345,392,315
1715609548.8530324,344,393,315
1715609548.8555694,340,395,322
1715609548.8565652,334,396,327
1715609548.8565652,334,396,327
1715609548.8565652,339,392,320
1715609548.8605676,346,392,316
1715609548.8605676,344,392,315
1715609548.8605676,340,395,322
1715609548.8636408,335,396,327
1715609548.8646421,334,395,327
1715609548.8646421,339,392,320
1715609548.8646421,345,391,315
1715609548.8686295,345,392,314
1715609548.8686295,341,396,322
1715609548.8686295,334,396,327
1715609548.8686295,333,395,328
1715609548.8721595,338,392,321
1715609548.8721595,345,391,315
1715609548.8731754,345,392,313
1715609548.8731754,341,396,321
1715609548.876166,335,396,327
1715609548.8771648,333,395,329
1715609548.8771648,337,392,322
1715609548.8801646,344,390,314
1715609548.8801646,345,392,312
1715609548.8801646,341,395,319
1715609548.8801646,336,397,329
1715609548.8846817,333,396,331
1715609548.8846817,336,392,324
1715609548.8846817,344,390,315
1715609548.8856814,347,392,313
1715609548.8886814,343,395,318
1715609548.8886814,337,397,330
1715609548.8896816,332,396,332
1715609548.892938,335,393,326
1715609548.892938,342,390,315
1715609548.892938,347,392,312
1715609548.8939292,344,395,316
1715609548.8969362,339,398,330
1715609548.8969362,331,396,332
1715609548.8969362,334,393,326
1715609548.8979366,341,391,316
1715609548.9014628,347,391,312
1715609548.9014628,345,395,316
1715609548.9014628,339,397,330
1715609548.9045956,331,396,332
1715609548.905587,334,393,326
1715609548.905587,341,391,316
1715609548.905587,347,391,311
1715609548.9095912,344,394,315
1715609548.9095912,339,397,329
1715609548.9095912,332,396,332
1715609548.9095912,334,393,327
1715609548.9131165,341,391,316
1715609548.9131165,347,391,312
1715609548.914119,344,395,316
1715609548.914119,339,398,329
1715609548.9171135,331,396,332
1715609548.918116,334,393,328
1715609548.918116,341,392,318
1715609548.921701,347,392,312
1715609548.921701,344,394,315
1715609548.921701,340,398,329
1715609548.9225903,331,396,332
1715609548.9255931,334,393,327
1715609548.9255931,341,391,317
1715609548.9255931,346,391,312
1715609548.9255931,345,394,315
1715609548.9296165,339,397,329
1715609548.9296165,332,396,332
1715609548.9305985,334,393,328
1715609548.9341402,341,391,317
1715609548.9341402,347,391,312
1715609548.9341402,345,394,314
1715609548.9341402,339,398,328
1715609548.9384398,331,396,331
1715609548.9384398,334,393,327
1715609548.9384398,340,391,317
1715609548.9384398,346,391,312
1715609548.9423144,344,394,314
1715609548.9423144,339,397,327
1715609548.9433274,332,396,331
1715609548.9466708,333,393,328
1715609548.9466708,340,391,318
1715609548.9466708,346,391,312
1715609548.9466708,345,394,314
1715609548.950671,339,397,328
1715609548.950671,332,396,332
1715609548.950671,333,393,328
1715609548.951673,340,391,318
1715609548.9541142,346,391,312
1715609548.9541142,345,394,314
1715609548.9541142,341,398,327
1715609548.9551187,332,396,331
1715609548.958118,334,394,328
1715609548.958118,340,391,318
1715609548.9591181,346,391,312
1715609548.9629173,345,394,314
1715609548.9629173,340,397,327
1715609548.9629173,332,397,332
1715609548.9639351,333,394,329
1715609548.966917,340,391,319
1715609548.966917,346,391,312
1715609548.966917,345,394,313
1715609548.966917,340,397,326
1715609548.9701207,333,397,332
1715609548.97167,333,394,329
1715609548.971817,340,391,319
1715609548.9748833,346,391,312
1715609548.9756854,345,393,313
1715609548.9756854,340,397,326
1715609548.9756854,332,397,331
1715609548.9795158,333,394,330
1715609548.9795158,339,391,320
1715609548.9795158,346,391,313
1715609548.9795158,345,393,313
1715609548.9831011,341,398,327
1715609548.9831011,333,397,332
1715609548.9831011,332,394,330
1715609548.9831011,339,391,320
1715609548.9876287,346,391,313
1715609548.9876287,346,393,313
1715609548.9876287,341,397,326
1715609548.9914112,333,396,331
1715609548.9914112,333,395,330
1715609548.9914112,339,391,319
1715609548.9926112,346,390,311
1715609548.9958246,346,393,312
1715609548.9958246,341,397,325
1715609548.9958246,333,397,331
1715609548.9966125,332,394,330
1715609548.9996383,339,391,320
1715609548.9996383,346,390,313
1715609548.9996383,346,392,312
1715609549.0033736,341,397,324
1715609549.0033736,333,397,330
1715609549.0033736,332,395,330
1715609549.0044188,338,391,320
1715609549.007635,346,390,312
1715609549.007635,346,392,312
1715609549.007635,341,397,324
1715609549.0087748,333,397,330
1715609549.0115798,332,394,330
1715609549.0123696,338,392,321
1715609549.0123696,345,390,312
1715609549.016612,346,392,312
1715609549.016612,342,397,324
1715609549.016612,334,397,331
1715609549.016612,332,395,331
1715609549.0202744,338,392,321
1715609549.0202744,345,390,312
1715609549.0202744,346,393,311
1715609549.0202744,342,397,323
1715609549.0244365,334,397,331
1715609549.0244365,332,395,332
1715609549.0244365,338,392,322
1715609549.0244365,345,390,313
1715609549.0284595,347,392,312
1715609549.0284595,341,396,323
1715609549.0284595,334,397,331
1715609549.0314848,332,395,331
1715609549.0326679,339,392,321
1715609549.0326679,345,390,312
1715609549.0326679,347,393,312
1715609549.0366654,342,397,323
1715609549.0366654,334,397,330
1715609549.0366654,331,395,331
1715609549.0366654,337,391,322
1715609549.0406744,345,390,313
1715609549.0406744,346,392,312
1715609549.0406744,342,397,323
1715609549.0447721,335,397,330
1715609549.0447721,332,395,331
1715609549.0447721,338,391,322
1715609549.0447721,344,391,312
1715609549.049099,346,393,312
1715609549.049099,341,396,321
1715609549.049099,335,397,330
1715609549.049099,332,395,331
1715609549.0517218,337,392,323
1715609549.0533109,345,390,314
1715609549.0533109,346,392,312
1715609549.0563757,342,396,321
1715609549.0573196,335,397,330
1715609549.0573196,331,395,330
1715609549.0573196,338,392,322
1715609549.0613186,344,391,312
1715609549.0613186,347,393,311
1715609549.0613186,342,396,320
1715609549.0618222,336,397,329
1715609549.0653417,332,396,331
1715609549.0653417,337,392,324
1715609549.0653417,345,391,314
1715609549.0653417,347,392,312
1715609549.0700057,342,396,320
1715609549.0700057,337,397,330
1715609549.0700057,332,396,331
1715609549.073541,336,392,325
1715609549.073541,344,390,313
1715609549.073541,346,392,311
1715609549.0745466,342,395,319
1715609549.0775402,337,397,330
1715609549.0775402,331,395,331
1715609549.0775402,336,394,325
1715609549.0775402,343,391,313
1715609549.0815845,347,392,311
1715609549.0815845,342,395,318
1715609549.0815845,338,397,329
1715609549.085749,331,396,331
1715609549.085749,336,392,326
1715609549.085749,343,391,314
1715609549.085749,347,392,312
1715609549.0897658,343,395,318
1715609549.0897658,338,397,329
1715609549.0897658,331,396,331
1715609549.0897658,335,393,326
1715609549.0933812,342,391,314
1715609549.0933812,347,392,311
1715609549.0943766,343,395,317
1715609549.0943766,338,397,329
1715609549.09738,331,396,331
1715609549.0983796,335,394,327
1715609549.0983796,342,391,314
1715609549.1016045,347,392,311
1715609549.1024823,343,394,316
1715609549.1024823,338,397,329
1715609549.1024823,331,396,331
1715609549.105482,335,393,327
1715609549.1064827,342,391,314
1715609549.1064827,347,391,310
1715609549.1064827,344,394,316
1715609549.1104803,338,397,328
1715609549.1104803,330,396,331
1715609549.1104803,335,394,328
1715609549.1139982,342,391,315
1715609549.1139982,347,392,311
1715609549.1139982,344,394,315
1715609549.1139982,339,397,328
1715609549.1179986,331,397,332
1715609549.1179986,334,394,328
1715609549.118999,341,391,314
1715609549.118999,348,392,311
1715609549.1221807,344,394,315
1715609549.1230605,339,397,327
1715609549.1230605,331,396,331
1715609549.1260831,334,394,328
1715609549.1260831,341,391,315
1715609549.1271045,347,391,311
1715609549.1271045,344,393,314
1715609549.13008,339,396,327
1715609549.13008,330,396,331
1715609549.13008,334,394,328
1715609549.13008,341,392,316
1715609549.1346712,348,391,311
1715609549.1346712,344,394,314
1715609549.1356435,340,398,327
1715609549.1356435,331,396,331
1715609549.1386697,334,394,328
1715609549.1386697,341,392,316
1715609549.1386697,347,391,310
1715609549.1424053,345,394,314
1715609549.1434138,339,396,326
1715609549.1434138,331,396,331
1715609549.1434138,334,394,329
